NBA_ID,Season,Player,RotationRole,MIN,Post Control,Post Control Aggregate Z,Post Control Rating,MissingMetricCount,MissingMetrics,POST_TOUCHES Raw,POST_TOUCHES Z,POST_TOUCHES MatchedBy,Post Up Frequency% Raw,Post Up Frequency% Z,Post Up Frequency% MatchedBy,Post Up Impact Per 75 Possessions Raw,Post Up Impact Per 75 Possessions Z,Post Up Impact Per 75 Possessions MatchedBy,Post Up Shot Making Raw,Post Up Shot Making Z,Post Up Shot Making MatchedBy,Stable Post Up PPP Raw,Stable Post Up PPP Z,Stable Post Up PPP MatchedBy,PTS_PER_POST_TOUCH Raw,PTS_PER_POST_TOUCH Z,PTS_PER_POST_TOUCH MatchedBy,Post Up Shot Quality Raw,Post Up Shot Quality Z,Post Up Shot Quality MatchedBy,Post Up Draw Foul Rate Raw,Post Up Draw Foul Rate Z,Post Up Draw Foul Rate MatchedBy
1630578,2021-22,Alperen Sengun,Key Rotation,1490.3999999999999,0.6754598684469536,1.1113663462213228,81.11044333402201,0,,2.9,1.441059755099543,season+player,7.692307692307692,1.6541271019754191,season+player,-0.11,-0.6684646411992093,season+player,0.05,0.07046531223258003,season+player,0.91,0.8270695595740485,season+player,0.58,0.6225190992716185,season+player,1.01,1.075521457998745,season+player,6.896551724137931,0.6147672226533848,season+player
1630578,2022-23,Alperen Sengun,Starter,2167.5,1.359610093034879,1.892025785684144,88.09441084920242,0,,4.3,2.3518893683315167,season+player,7.678571428571428,1.6502451106636082,season+player,0.05,0.35548433967512144,season+player,0.16,0.262662549696098,season+player,0.98,2.5352895136973155,season+player,0.532,0.5064444128141561,season+player,1.24,1.3361402004683054,season+player,4.651162790697675,0.30563541462014193,season+player
1630578,2023-24,Alperen Sengun,Star,2047.5,1.044127557666788,1.5320399077739169,85.26170684641578,0,,3.8,2.026593077891526,season+player,6.188925081433225,1.2292576945589728,season+player,-0.14,-0.8604550751131465,season+player,0.68,1.1712313086145465,season+player,0.95,1.8031952476444857,season+player,0.571,0.6007550955608443,season+player,1.24,1.3361402004683054,season+player,5.2631578947368425,0.38989126455401457,season+player
1630578,2024-25,Alperen Sengun,Star,2394.0,1.8394291766873092,2.4395302421992078,88.72097994645863,0,,5.0,2.8073041749475034,season+player,8.064516129032258,1.7593165439728782,season+player,0.21,1.3794333205494522,season+player,0.26,0.43738731102656886,season+player,1.02,3.5114152017677553,season+player,0.519,0.4750075185652599,season+player,0.51,0.508958974369266,season+player,8.0,0.7666834254582928,season+player
1630578,2025-26,Alperen Sengun,Star,2397.6,1.7230758727827244,2.306763633724424,88.56904062792356,0,,5.3,3.002481949211498,season+player,7.454289732770746,1.5868610921842643,season+player,0.0,0.035500283151893054,season+player,2.83,4.92781367721967,season+player,0.87,-0.1490561284963914,season+player,0.615,0.7071568914801851,season+player,-0.15,-0.23890350402164648,season+player,5.660377358490567,0.4445780803601508,season+player
1630579,2021-22,Jericho Sims,Rotation,553.5,-0.052064343353432796,0.2812143957168775,68.54457989108829,0,,0.1,-0.38059947136440375,season+player,0.628930817610063,-0.3420465436451217,season+player,0.0,0.035500283151893054,season+player,-0.04,-0.08678697296484376,season+player,0.87,-0.1490561284963914,season+player,1.333,2.4434407430730642,season+player,1.22,1.3134777011231262,season+player,0.0,-0.3347090448772899,season+player
1630579,2022-23,Jericho Sims,Rotation,811.1999999999999,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630579,2023-24,Jericho Sims,Rotation,585.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630579,2024-25,Jericho Sims,Garbage Time,630.7,-0.9393020659504454,-0.7311809500714491,36.36706672958725,0,,0.1,-1.3805994713644036,season+player,0.6211180124223602,-1.3442545124524958,season+player,0.0,0.02239002858389895,season+player,-0.12,-1.2265667820292205,season+player,0.87,-1.1490561284963914,season+player,0.5,0.27060895466274043,season+player,0.49,0.3067071867976916,season+player,0.0,-1.33470904487729,season+player
1630579,2025-26,Jericho Sims,Rotation,1319.8999999999999,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630580,2021-22,Joe Wieskamp,Garbage Time,205.89999999999998,-1.079856464696141,-0.8915625653883743,29.06487432483734,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.007309508300974779,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630580,2022-23,Joe Wieskamp,Garbage Time,49.5,-1.0811057196602563,-0.8929880457068522,28.999656305748584,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.001757264016018706,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630581,2021-22,Josh Giddey,Starter,1701.0,-0.27599985992706116,0.025689558391155144,57.557460679537044,0,,0.1,-0.38059947136440375,season+player,0.1278772378516624,-0.48364877848274185,season+player,0.0,0.035500283151893054,season+player,-0.16,-0.29645668656140883,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.19,-0.2842285027120048,season+player,0.0,-0.3347090448772899,season+player
1630581,2022-23,Josh Giddey,Starter,2363.6,-0.6209646102081998,-0.367937424266213,41.06858010253762,0,,0.3,-0.2504809551884075,season+player,0.3911342894393741,-0.4092499749464866,season+player,-0.07,-0.4124773959806267,season+player,-0.5,-0.8905208750850097,season+player,0.83,-1.1251818165668312,season+player,0.0,-0.7800500287560551,season+player,-0.68,-0.8394597366688943,season+player,0.0,-0.3347090448772899,season+player
1630581,2023-24,Josh Giddey,Starter,2008.0,-0.716623654489369,-0.4770905505888215,39.655795437023045,0,,0.3,-0.2504809551884075,season+player,0.5309734513274336,-0.3697301737892592,season+player,-0.12,-0.7324614525038551,season+player,-0.45,-0.8031584944197744,season+player,0.81,-1.6132446606020485,season+player,0.25,-0.1754943701234371,season+player,-0.5,-0.6354972425622818,season+player,0.0,-0.3347090448772899,season+player
1630581,2024-25,Josh Giddey,Starter,2114.0,-0.3234073701845917,-0.028405462050097984,48.22075062771412,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,-0.23,-0.41876401949273845,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,-0.38,-0.4995222464912068,season+player,0.0,-0.3347090448772899,season+player
1630581,2025-26,Josh Giddey,Starter,1733.4,-0.2771178196454094,0.024413894398508794,57.43046509433393,2,Post Up Shot Making | Post Up Shot Quality,0.1,-0.38059947136440375,season+player,0.10626992561105209,-0.4897551986855074,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630582,2021-22,Yves Pons,Garbage Time,70.80000000000001,-1.0809355845532507,-0.8927939105995402,29.000191510922036,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0025134200471540287,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630583,2021-22,Santi Aldama,Rotation,358.4,-0.12305369525897511,0.20021097618312075,66.7843686142482,0,,0.2,-0.31554021327640563,season+player,1.360544217687075,-0.13528603604031025,season+player,0.0,0.035500283151893054,season+player,0.03,0.035520359966485844,season+player,0.87,-0.1490561284963914,season+player,0.5,0.4290612885091809,season+player,-0.76,-0.930109734049611,season+player,0.0,-0.3347090448772899,season+player
1630583,2022-23,Santi Aldama,Key Rotation,1678.6000000000001,-0.1583007180615138,0.15999185460008478,65.78278312510746,0,,0.3,-0.2504809551884075,season+player,1.0273972602739725,-0.2294363537005402,season+player,-0.06,-0.34848058467598103,season+player,0.01,0.0005754077003916741,season+player,0.87,-0.1490561284963914,season+player,0.857,1.2923667690365594,season+player,-0.32,-0.43153474845566936,season+player,0.0,-0.3347090448772899,season+player
1630583,2023-24,Santi Aldama,Key Rotation,1616.5,-0.4444078146962197,-0.16647475705631476,44.43308432340283,0,,0.1,-0.38059947136440375,season+player,0.2262443438914027,-0.45584935220890355,season+player,-0.09,-0.540471018589918,season+player,0.07,0.1054102644986742,season+player,0.83,-1.1251818165668312,season+player,0.286,-0.08843835528034018,season+player,0.09,0.0330464881205035,season+player,0.0,-0.3347090448772899,season+player
1630583,2024-25,Santi Aldama,Star,1657.5,-0.050184902492911666,0.28335895870311595,68.59118142931962,0,,0.1,-0.38059947136440375,season+player,0.211864406779661,-0.4599132513887656,season+player,0.0,0.035500283151893054,season+player,0.24,0.4024423587604747,season+player,0.87,-0.1490561284963914,season+player,1.333,2.4434407430730642,season+player,-0.5,-0.6354972425622818,season+player,0.0,-0.3347090448772899,season+player
1630583,2025-26,Santi Aldama,Starter,1199.7,0.018728801002858043,0.3619939298086478,70.2999261180086,0,,0.5,-0.12036243901241132,season+player,0.9242144177449167,-0.2585967502913752,season+player,0.0,0.035500283151893054,season+player,0.12,0.19277264516390963,season+player,0.87,-0.1490561284963914,season+player,0.857,1.2923667690365594,season+player,-1.29,-1.5306659666968587,season+player,20.0,2.418772130961667,season+player
1630585,2021-22,Marcus Garrett,Garbage Time,128.39999999999998,-1.0804755008836022,-0.8922689255206124,29.02776908369421,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.004558236356703067,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630585,2024-25,Marcus Garrett,Too Few Games,79.2,-1.0808684890180937,-0.89271735027553,29.00421324028464,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.00281162242562993,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630586,2021-22,Usman Garuba,Garbage Time,240.0,-1.079584088773658,-0.8912517669301895,29.08120063094032,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.008520067956454333,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630586,2022-23,Usman Garuba,Garbage Time,967.5,-1.0737731361752325,-0.8846210960114388,29.42951112038064,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.03434652394945653,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630586,2023-24,Usman Garuba,Too Few Games,18.0,-0.693135813603801,-0.45028941241633386,40.00268643597179,2,Post Up Shot Making | Post Up Shot Quality,0.3,-1.2504809551884075,season+player,3.896103896103896,0.010463145600803274,season+player,0.0,0.0006390050967340751,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630587,2021-22,Isaiah Livers,Key Rotation,383.8,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630587,2022-23,Isaiah Livers,Key Rotation,1201.2,-0.13298116064330362,0.18888309922907257,66.5382128732691,0,,0.1,-0.38059947136440375,season+player,0.38461538461538464,-0.411092275908024,season+player,0.0,0.035500283151893054,season+player,-0.05,-0.10425944909789085,season+player,0.87,-0.1490561284963914,season+player,1.333,2.4434407430730642,season+player,-0.51,-0.6468284922348714,season+player,0.0,-0.3347090448772899,season+player
1630587,2023-24,Isaiah Livers,Key Rotation,469.2,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630587,2025-26,Isaiah Livers,Rotation,345.59999999999997,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630589,2021-22,Moses Wright,Too Few Games,14.8,-1.0813828881209646,-0.8933043127596091,28.999085674623025,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.0005254041906480173,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630590,2022-23,Scotty Pippen Jr,Too Few Games,31.799999999999997,-1.0812470995379087,-0.893149369246731,28.999365234540445,2,Post Up Shot Making | Post Up Shot Quality,0.0,-1.445658729452402,season+player,0.0,-1.5197880326387314,season+player,0.0,0.001128909004230199,season+player,,,season+player,0.87,-1.1490561284963914,season+player,0.0,-1.780050028756055,season+player,,,season+player,0.0,-1.33470904487729,season+player
1630590,2023-24,Scotty Pippen Jr,Key Rotation,527.1,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630590,2024-25,Scotty Pippen Jr,Key Rotation,1682.7,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630590,2025-26,Scotty Pippen Jr,Too Few Games,212.0,-0.29851354035468436,0.0,49.0,2,Post Up Shot Making | Post Up Shot Quality,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,,,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,,,season+player,0.0,-0.3347090448772899,season+player
1630591,2021-22,Jalen Suggs,Starter,1305.6,-0.193897679495754,0.11937343051556233,63.642911512172184,0,,0.2,-0.31554021327640563,season+player,0.32894736842105265,-0.42682455648746853,season+player,-0.06,-0.34848058467598103,season+player,0.08,0.12288274063172129,season+player,0.86,-0.3930875505140014,season+player,0.8,1.1545280788683225,season+player,0.69,0.7129214684758783,season+player,0.0,-0.3347090448772899,season+player
1630591,2022-23,Jalen Suggs,Key Rotation,1245.5,-0.2509764550470328,0.054242873913137556,60.211684615772,0,,0.1,-0.38059947136440375,season+player,0.23201856148491878,-0.4542175065366806,season+player,0.0,0.035500283151893054,season+player,-0.21,-0.3838190672266442,season+player,0.87,-0.1490561284963914,season+player,0.571,0.6007550955608443,season+player,-0.47,-0.601503493544513,season+player,0.0,-0.3347090448772899,season+player
1630591,2023-24,Jalen Suggs,Starter,2025.0,-0.272316080379285,0.029892987950216776,57.975922750889936,0,,0.0,-0.4456587294524018,season+player,0.0,-0.5197880326387315,season+player,0.0,0.035500283151893054,season+player,-0.13,-0.24403925816226754,season+player,0.87,-0.1490561284963914,season+player,0.0,-0.7800500287560551,season+player,0.14,0.08970273648345142,season+player,0.0,-0.3347090448772899,season+player
1630591,2024-25,Jalen Suggs,Star,1001.0,-0.11930487019678354,0.20448862686058325,66.87732233156274,0,,0.4,-0.18542169710040943,season+player,0.5961251862891208,-0.3513177092409136,season+player,0.0,0.035500283151893054,season+player,0.0,-0.016897068432655413,season+player,0.87,-0.1490561284963914,season+player,0.429,0.25736748145751737,season+player,0.15,0.10103398615604099,season+player,0.0,-0.3347090448772899,season+player
