NBA_ID,Season,Player,Layup Rating,Standing Dunk Rating,Driving Dunk Rating,Post Hook Rating,Post Fade Rating,Post Control Rating,Draw Foul Rating,Hands Rating,AvailableRatings,MissingRatings
201177,2017-18,Josh McRoberts,28.241760432207073,27.308264344511905,33.821401049811065,27.99028925288025,33.999939633061146,28.998937672313804,31.89223660646361,52.95547085457346,8,
201188,2013-14,Marc Gasol,75.03971262882563,78.08496842951776,59.63797972577898,86.71359374732182,85.90279650118273,91.90729075256951,81.21517698586071,97.60025366122939,8,
201188,2014-15,Marc Gasol,70.7350300696659,84.91385204957035,67.01130370403875,94.17670700996649,87.23847796785824,92.69845966379533,88.35241198847933,97.92969968968869,8,
201188,2015-16,Marc Gasol,72.78315830484587,67.34337412294654,67.2022301991669,90.340661726,89.94156430292624,89.85389175952602,87.68218699087183,96.17464947156442,8,
201188,2016-17,Marc Gasol,81.32923871911707,69.2471380863254,70.36487333025376,98.23428679261689,99.46264777268925,90.31537189373235,85.64222364520415,98.0,8,
201188,2017-18,Marc Gasol,73.2619757627377,75.04296922680669,77.71710353007231,73.6820001556671,88.21736288569815,75.80982516972838,88.34009893513829,98.0,8,
201188,2018-19,Marc Gasol,72.12834797598234,67.67905934400102,69.04974596287691,90.01609163639777,92.93481377038106,79.15127958240735,79.18430302171313,97.5556783192702,8,
201188,2019-20,Marc Gasol,70.61480713788033,58.01039541627472,57.64520107136697,70.54608304933781,82.19087813988217,74.76331171327794,54.864378107229356,89.9555758825329,8,
201188,2020-21,Marc Gasol,69.86162735616352,52.43526998094685,50.3093857224237,58.08610214963111,64.55284116900036,38.60729035281711,49.405814041435406,86.0526222596658,8,
201189,2013-14,Aaron Gray,68.20728390977345,67.3909739646627,53.87026820946812,54.1519664056723,54.95362991295955,70.51772622811681,48.341163669007265,73.66160013437877,8,
201196,2013-14,Ramon Sessions,89.98415748854312,43.6806723912664,68.58946995452662,54.87837051203328,48.5674933817803,44.58776323973984,88.10496244997898,95.85165551017616,8,
201196,2014-15,Ramon Sessions,80.32022669544254,32.92972821545148,61.07050176728291,61.95097841101568,49.77407222600695,43.0,76.38966335832987,88.62988428620791,8,
201196,2015-16,Ramon Sessions,84.52346277372685,39.81961545494247,77.11585382269479,64.78998795903198,63.00421359855415,49.0,84.93658665855607,91.43908217474807,8,
201196,2016-17,Ramon Sessions,77.39866605579721,38.22323597723826,70.46663650077569,44.754973817983334,55.404424887192576,49.0,73.73029944743872,87.20679254539176,8,
201196,2017-18,Ramon Sessions,64.86509096730363,26.26840931087762,51.21276410364086,35.23186318593838,42.17167201922092,29.153974781311355,66.48977708547442,82.91225068355759,8,
201202,2013-14,Joel Anthony,49.3652980961655,27.909949952677064,33.88031850039212,33.844647933141594,33.10254154010683,28.693759323369513,28.30743017044666,51.21510688589491,8,
201202,2014-15,Joel Anthony,49.17610391644243,29.51093701023439,33.821401049811065,26.265158942603033,33.862045109460915,42.244198077597304,28.91726170259871,51.424131870766004,8,
201202,2015-16,Joel Anthony,44.72235659269194,28.073646087732634,33.1514459435668,25.448852562034794,41.02920592725281,42.995259304286854,41.89443383393591,47.09780356086017,8,
201202,2016-17,Joel Anthony,48.07547542207901,28.6796072961439,30.67490644450962,38.462752871644774,40.92761699197669,43.71451151479937,32.8283714087469,53.970353684333716,8,
201203,2013-14,Mustafa Shakur,51.068045713673165,26.02915023956515,34.41057555562164,26.0,33.315873581404986,28.15744052772206,41.897723451356065,54.14145667409,8,
201228,2013-14,CJ Watson,72.07876723557044,29.927950958731884,62.95458150958775,44.91617644028564,58.89161375715917,48.04523244852304,59.318135421756516,85.80845677469706,8,
201228,2014-15,CJ Watson,75.72527593762769,29.847153922906024,64.42203729546017,45.2277782946716,64.7550658291975,46.48706037358766,72.7149960654243,95.6996034970411,8,
201228,2015-16,CJ Watson,69.16598379672621,35.11755061385696,66.02284843617464,46.15787499930194,60.246959010348895,49.0,58.05986598050474,85.12018371835731,8,
201228,2016-17,CJ Watson,68.61714527740033,36.641272897423605,61.56880866999194,46.15787499930194,65.35273682527057,68.42985309911002,61.56193550458922,82.78306284286023,8,
201229,2013-14,Anthony Tolliver,69.16184406022964,55.628631938642606,54.15247802926689,43.88975310851897,50.53258485798745,47.47453612209953,43.8330888667815,78.81271116461076,8,
201229,2014-15,Anthony Tolliver,69.27382215738835,59.6603828370362,54.18558535106028,61.94004139485797,48.60096312111896,48.35737364702919,49.51894651256752,81.76043618754629,8,
201229,2015-16,Anthony Tolliver,68.41904379653202,54.76741000229473,54.79542017078556,44.754973817983334,51.75411236981509,49.0,41.06086442354036,79.48697962171511,8,
201229,2016-17,Anthony Tolliver,71.93837725871121,62.0276697562024,54.67350959774631,67.16375236545123,56.97524669553682,74.45912444314763,50.58286094057452,83.018672858003,8,
201229,2017-18,Anthony Tolliver,72.80914866827843,63.488926807605196,59.67658348086546,43.016418148835136,51.721496225800564,62.85446793138911,58.04844195744157,86.72364288863494,8,
201229,2018-19,Anthony Tolliver,68.04335021234029,49.302454218494894,54.10982528004452,37.772901371654584,47.726604043870644,63.385537274301434,47.96674194282331,76.15159856399872,8,
201229,2019-20,Anthony Tolliver,58.16983056744392,48.0466784837826,53.810535914390435,56.23251944557779,61.89276550033467,60.24583526381508,39.66338816093848,72.88653443992995,8,
201229,2020-21,Anthony Tolliver,35.27506233469602,27.247566073800456,29.731502522876827,27.99406844793437,34.01372306731244,29.013693030925072,28.388673158236326,57.82696080095081,8,
201281,2017-18,Andre Ingram,41.52372938472352,26.9160005830392,32.75345051488811,28.113885840460835,35.823646623546935,36.73652334275566,38.339685331186935,71.4486094645983,8,
201281,2018-19,Andre Ingram,40.096801388398546,27.049186116331253,33.966759024348896,27.99065419660866,34.00066677050217,28.999085674623025,34.53055241493473,60.224888783373466,8,
201563,2013-14,Michael Beasley,76.15122284666799,73.07913071490304,59.69470336858327,69.33765594460584,62.99580178319603,75.1494459258546,65.42262851223818,79.39966922794076,8,
201563,2014-15,Michael Beasley,77.25111402036782,56.18389483271018,69.48021856072731,69.15173929296617,69.49561493176037,86.77562088069956,53.1644195602565,84.28369520872258,8,
201563,2015-16,Michael Beasley,86.53269779518624,71.31509652071333,78.28060514671597,71.68646390818985,76.28317222057152,68.46017085932367,73.2078181297518,83.55915933843795,8,
201563,2016-17,Michael Beasley,82.69153904161449,61.41371252179297,73.48587190565988,67.13752767333067,83.15457361156076,87.75313343037098,68.87265711483383,81.9154312886447,8,
201563,2017-18,Michael Beasley,89.65282978213999,80.01304639369005,77.48077417639068,84.10552927065523,92.63101792741604,88.25720390519163,66.07050890373262,86.2392569375306,8,
201563,2018-19,Michael Beasley,75.53676895920346,27.405255360330663,67.87347924680768,32.49862308724377,42.277339152986684,27.182642278071313,58.37046015437815,74.40195920004881,8,
201564,2013-14,OJ Mayo,75.79739106570965,38.14667598244483,64.44945726165984,79.25052828259446,65.37823932974891,48.876200336468514,59.68804283891157,86.28869975537977,8,
201564,2014-15,OJ Mayo,77.86643087584827,51.58996261125389,65.934841825912,57.62315622990015,68.05417467514019,64.26431539638577,64.41727662929263,83.93400744695698,8,
201564,2015-16,OJ Mayo,69.54842720208472,38.59809757733827,65.91131241448655,34.465801142931845,59.014876144683726,39.576355198141336,44.77572766583247,84.5771999061288,8,
201565,2013-14,Derrick Rose,93.25420072364433,43.12554285488219,63.783466804161804,43.69358722475859,49.77407222600695,43.0,72.39650574815929,98.28146543011287,8,
201565,2014-15,Derrick Rose,96.72476849465812,40.008260844346125,67.76023356855048,34.791926216622876,59.240590543705025,45.51861993812535,77.347727542705,98.0,8,
201565,2015-16,Derrick Rose,92.6361331289477,35.87141795784336,79.42480503600328,62.13268892244836,67.78108521613657,61.28569956828501,62.35280829895866,97.66650526782749,8,
201565,2016-17,Derrick Rose,97.29643887572749,41.85858833202884,83.4899391587538,65.5174634272367,50.354220131459066,61.10894780372427,71.55627768119828,98.0,8,
201565,2017-18,Derrick Rose,85.83186960923486,40.59731371566681,71.75412433676115,51.60333949971593,63.25147447441941,60.06594701927335,63.10246947742296,83.33235529561215,8,
201565,2018-19,Derrick Rose,97.98870261063108,32.1089955109978,78.53095705767193,67.26575617838566,71.84267279443303,66.73455550724076,68.00137442546365,92.45943983947767,8,
201565,2019-20,Derrick Rose,99.2099623420313,31.927922780769553,82.5771024043076,58.43436490637366,69.48366661583285,57.046003947441775,68.04751298982463,98.0,8,
201565,2020-21,Derrick Rose,89.27573398328363,31.817962086045622,77.2814592121132,69.15839639782551,55.96135180958045,63.747995073139,66.2301866427144,97.706093975447,8,
201565,2021-22,Derrick Rose,89.28975143088812,37.25706945046454,75.5838644674405,35.0,60.63969462743759,49.0,46.023183674576856,96.94865723851893,8,
201565,2022-23,Derrick Rose,79.00636169756645,35.21365487362817,68.70608360903859,71.71210889429312,51.75411236981509,49.0,39.6892161171537,86.48061104213623,8,
201565,2023-24,Derrick Rose,84.25964178363405,33.54148642894305,71.93334923996014,56.415090705420035,60.895219517308796,49.0,55.56703060681897,88.19916659356085,8,
201566,2013-14,Russell Westbrook,89.78552635596145,75.19721018491236,70.48972157544281,48.18730307475649,55.92891419010963,75.00160824201313,90.17464036078658,98.0,8,
201566,2014-15,Russell Westbrook,98.00559175058288,75.63341427548698,83.61713413966,72.41329462961541,70.19576327098817,74.91270136417668,95.77316630755296,98.69532983370613,8,
201566,2015-16,Russell Westbrook,94.83273100700067,71.13809682330131,95.48989652437717,58.16716194819335,81.2301465157889,82.71947427552138,90.5345990371836,98.9702504341355,8,
201566,2016-17,Russell Westbrook,96.85334690051434,62.92830320029336,94.00804241485307,75.23678038569784,83.40111540389617,69.49301301817871,94.69722697134598,99.44025423252148,8,
201566,2017-18,Russell Westbrook,96.35295385596969,57.84269668747457,96.61343077061828,38.3772461497617,78.62449603829849,55.73924533782363,90.14003100179767,99.34030660866809,8,
201566,2018-19,Russell Westbrook,94.83045895306464,62.100229519318006,91.39598626369416,38.31290121844272,82.61898772205866,40.91806185529214,86.3788953253322,98.89933849819741,8,
201566,2019-20,Russell Westbrook,100.0,65.27071451356463,93.3144060700642,41.59748231261824,86.76983073691169,38.218420956513356,86.13542842466003,98.0,8,
201566,2020-21,Russell Westbrook,91.785822197676,56.76681599771713,86.91548649692058,60.36015397114346,83.94244922189668,60.05614979158809,85.92902613391217,98.71948246029586,8,
201566,2021-22,Russell Westbrook,90.9441237882592,47.00987795950042,87.545833127485,41.06635213287855,80.39692629120646,41.34624472750869,82.72638161267011,98.0,8,
201566,2022-23,Russell Westbrook,94.08368720272088,43.05330885588909,86.83626467247896,59.92205176369401,90.19111762536454,83.27433060165795,76.74060088182081,97.74584623576307,8,
201566,2023-24,Russell Westbrook,75.47480662179838,67.36263353436247,89.20898013747427,38.37020119246564,63.32374087293832,28.858908104153723,64.84681835584394,91.08627721731146,8,
201566,2024-25,Russell Westbrook,83.65491788244634,58.08057870646397,77.54639565479032,38.33658730018536,68.19842287371891,37.00933957608857,68.23755400664122,95.43778816778263,8,
201566,2025-26,Russell Westbrook,83.31597702034063,39.22238143738929,69.22257016656918,55.7450867879763,89.92721470156128,71.15096450587167,65.47893465729962,96.35279411215595,8,
201567,2013-14,Kevin Love,72.02552451159822,80.66453341109519,62.79099971361314,96.82263015123632,84.17822905862481,90.89837889205975,92.42012247586555,98.44376519622787,8,
201567,2014-15,Kevin Love,70.45233850216198,79.17356027057856,58.204235323158635,93.59513699594609,73.00468614157947,89.42181023707371,82.15909435743514,96.96670360649996,8,
201567,2015-16,Kevin Love,68.82219325606306,69.2099995995356,66.20811621416155,95.8382445196462,85.20905334235837,89.49586039755356,83.88469217519621,93.44117892129198,8,
201567,2016-17,Kevin Love,72.92619458827298,67.69445125984484,71.23793133160406,74.09243447103738,70.06983870894305,76.25081124104626,88.00945693468154,92.04740276052637,8,
201567,2017-18,Kevin Love,73.66838065326631,65.54507772728654,60.50642270442107,81.66623968056295,75.50475293755336,88.44443278106503,88.80151557280472,89.70741690814144,8,
201567,2018-19,Kevin Love,68.70289081040575,56.078711745064915,64.82608318642278,63.016972161266324,46.50363634964503,71.26334794859898,88.7381299319943,93.33717276643642,8,
201567,2019-20,Kevin Love,71.4086238337638,45.43567421532114,57.99066000797569,84.18270783408755,85.64738268601516,88.41737808525833,73.70734427037974,91.43265893238727,8,
201567,2020-21,Kevin Love,72.88990815790433,48.75454412862152,51.957097098041004,61.9545416796848,59.21209439116389,44.612784108569706,57.24635070101814,90.79319608578183,8,
201567,2021-22,Kevin Love,72.14185137742051,59.807480470561906,59.0856300066843,76.25505546337443,79.71337211644853,73.56291364049335,76.80313702185208,87.65956978321657,8,
201567,2022-23,Kevin Love,69.63743703860412,54.27475726796809,53.4653524421604,71.81734081049915,68.54440817779503,72.05546122583253,66.4524200626319,84.83550952838584,8,
201567,2023-24,Kevin Love,76.82420239979932,60.33201454262231,57.73600316857796,79.3529873159101,69.43521746902661,87.67379202426183,76.50996183078999,87.97071994811843,8,
201567,2024-25,Kevin Love,46.76335296611582,27.556421745391066,43.45733782945721,30.511237794519246,43.070243375125095,67.09409333281936,58.27473010014988,74.68038297618538,8,
201567,2025-26,Kevin Love,63.9158026726076,57.77977588574922,55.41292940721028,65.68852084709263,49.953284463538736,61.90766903965014,58.12366747706174,82.59094678191194,8,
201568,2014-15,Danilo Gallinari,83.1385443089546,63.36913094908142,67.91327301788338,57.564646093133376,74.20457170297846,77.36658569216833,78.76738404625999,83.96579724348113,8,
201568,2015-16,Danilo Gallinari,81.73529453842065,75.67566144989888,81.88961881849082,39.05912479517281,74.22121890407087,88.28120908514317,93.1832618012163,90.40679455393635,8,
201568,2016-17,Danilo Gallinari,81.31091337622672,75.1078224728529,79.95019521561512,58.80897478454533,88.71674178195796,89.35114962915823,89.11251611480353,84.70751114452118,8,
201568,2017-18,Danilo Gallinari,89.52474591232301,68.93748972231339,82.19699999521886,40.189866816312204,70.53450744182145,74.28704108999223,82.63935493556464,85.70241289237754,8,
201568,2018-19,Danilo Gallinari,81.15654029106209,71.61041726447185,86.0310622469511,50.61315828076471,86.45977811164171,88.90313427650575,90.91139029326655,91.45687886444003,8,
201568,2019-20,Danilo Gallinari,76.61353341582284,67.60953604249298,80.998604912127,63.177314619214606,83.94717258858947,88.18032507857502,87.95786811910745,90.20205840893637,8,
201568,2020-21,Danilo Gallinari,76.8551988010944,56.45977595098644,62.810333207736036,33.10985439174574,73.09323557515835,42.127187391797,79.35420681019615,84.92438320429933,8,
201568,2021-22,Danilo Gallinari,84.77301283993697,62.8238811725245,71.81429159721797,67.40457499057507,93.34668094095285,88.52413200396053,70.40774490199432,84.18722877632092,8,
201568,2023-24,Danilo Gallinari,77.56023580161234,56.311799988359446,62.952079492351,57.1371980549705,78.13046394170837,71.71246497627774,82.56734358152093,80.49854679506541,8,
201569,2013-14,Eric Gordon,86.12930225436345,36.90586177130617,64.9511260345262,42.77883168427427,72.19870543741862,70.92555643342288,76.81196179389264,86.94903385381848,8,
201569,2014-15,Eric Gordon,84.20410087997583,33.71203651981014,59.82203060478737,62.4340979660566,61.0204496328574,46.62609598708792,63.05797252910846,88.80997540396393,8,
201569,2015-16,Eric Gordon,75.87575691865536,37.39420256138221,76.89856533874625,71.38200435614652,56.34863539762097,63.58905485847274,67.26655372262319,84.09412241607166,8,
201569,2016-17,Eric Gordon,79.74186346092726,37.82931145841107,72.26191502957444,48.330601586621775,58.923368828056475,66.563943694813,58.863758905694695,84.93215244304866,8,
201569,2017-18,Eric Gordon,90.25039697901242,39.59387646146321,78.26770832523249,56.09809457615377,58.63312419655875,64.46598278672651,70.57852487919479,84.39678037167677,8,
201569,2018-19,Eric Gordon,82.40723388189429,38.66375947297803,76.96095982622369,69.19969780611437,55.340890512660394,66.42716538984112,57.17079660111514,83.91174811563116,8,
201569,2019-20,Eric Gordon,80.46009116539068,36.114295989761395,75.90741337074341,72.4305056138942,67.4625889283707,68.90416927557628,67.96265851079845,80.59198987533328,8,
201569,2020-21,Eric Gordon,94.20229151356943,37.388423545738796,78.62489162502236,35.0,57.866688718944935,49.0,76.47842137727577,87.38862038729346,8,
201569,2021-22,Eric Gordon,88.21748191937077,34.9677379000634,76.7770553129962,56.43074816199047,59.017967836058084,67.19187657120072,57.6650326471725,86.20262549910184,8,
201569,2022-23,Eric Gordon,84.73975691650212,34.21131090455737,74.10756156667023,59.877027898648905,56.36997229078144,67.68299450341013,63.29284991116294,83.81834799559901,8,
201569,2023-24,Eric Gordon,82.1508087914992,37.12742873503488,65.1251570931386,40.58919623636647,49.80469059547042,49.0,40.390088940846184,83.22297866392715,8,
201569,2024-25,Eric Gordon,74.2068937380116,37.24826284682151,61.48651563539142,72.50843569629806,51.75411236981509,49.0,49.56252249413249,77.80275133323002,8,
201569,2025-26,Eric Gordon,76.26136945578462,36.982006860665486,63.39472598386115,44.754973817983334,51.75411236981509,49.0,41.98975261386953,77.17510553835054,8,
201571,2013-14,DJ Augustin,87.01356349508902,29.354209852320704,67.57358640649525,44.91617644028564,70.07108346719777,43.0,75.28178942710002,98.0,8,
201571,2014-15,DJ Augustin,86.61857655971357,29.350296385087756,68.69997120497759,79.57692338419513,56.39374575994015,43.0,69.46123097458809,94.24696308067347,8,
201571,2015-16,DJ Augustin,82.49525391133696,30.42180027686322,76.61732054054796,33.47336460613564,66.55814128915036,49.0,76.27426424147691,95.42244641546402,8,
201571,2016-17,DJ Augustin,72.44223005000545,29.99856207568982,72.16768560231154,71.78257553732882,68.26849310994209,62.75717650836302,71.53601752053001,91.22270015595184,8,
201571,2017-18,DJ Augustin,78.64908862382065,29.86475217592171,76.73923963218972,33.47336460613564,66.18422984557115,49.0,72.67558780096651,96.01676796270883,8,
201571,2018-19,DJ Augustin,82.38977089221953,29.96663986100899,77.60299599874182,57.15364351380083,65.24945123662314,49.0,69.12339159749561,96.78120023009235,8,
201571,2019-20,DJ Augustin,77.51618114339516,29.912560815088256,76.90368624497998,36.70132194530968,62.99709473072157,49.0,75.21682145259892,95.14751922790145,8,
201571,2020-21,DJ Augustin,70.89488500807444,31.394979700131245,73.31161415097023,78.9221330187356,67.59281117538096,49.0,61.09087087456419,88.43335796509915,8,
201571,2021-22,DJ Augustin,72.67757162158604,31.365168080587747,66.50833698761907,46.15787499930194,64.04404677274334,49.0,46.32811574854644,84.15917218056211,8,
201572,2013-14,Brook Lopez,70.79376544285239,81.09401407167881,60.940754031178436,92.28909212752112,65.62279605910322,94.55222292884162,91.31086951035581,86.28869975537977,8,
201572,2014-15,Brook Lopez,71.57761212296337,83.63742460255405,61.475822404729186,96.8196975534483,81.23692675216463,89.91657430667382,80.28711438381198,85.32821379401437,8,
201572,2015-16,Brook Lopez,87.4161651498147,84.28759032553221,76.17755598301373,99.15802895976506,96.7086669288151,91.90476246984821,88.42271117800973,88.85257270912243,8,
201572,2016-17,Brook Lopez,84.00431655417167,82.81246458036077,78.0653344838971,98.85187993703026,88.6186646664906,91.50819087535174,85.05214232543526,89.9160338558831,8,
201572,2017-18,Brook Lopez,80.63263635922783,80.8037990003556,77.05096679520364,98.62551520014695,90.48464844553338,89.51128473383103,69.52647888742227,82.93885954801847,8,
201572,2018-19,Brook Lopez,83.34956897022258,68.81174955835066,77.4535856363875,84.48333136001307,80.01178518116585,84.3548391376849,50.29179005877214,77.99215615085492,8,
201572,2019-20,Brook Lopez,76.11251648288517,80.88212161155185,71.1734682380084,93.03409348671822,86.68632748868164,88.7729266792934,65.08692406772198,78.34518978405218,8,
201572,2020-21,Brook Lopez,80.91468714475876,88.22147534896924,76.75566720231116,72.68651480592098,79.56254147698546,81.6378210670728,56.82793656936151,75.52315441090947,8,
201572,2021-22,Brook Lopez,67.01165058970204,72.56037566204768,51.640136335995834,32.533590905989634,30.493561337288334,33.75258074177731,42.212934294304354,64.07435617848779,8,
201572,2022-23,Brook Lopez,80.7504229400865,88.75743999434184,74.68628489651486,90.59906172296405,85.7645628375532,88.26990067696049,60.426876306472906,77.11696811695718,8,
201572,2023-24,Brook Lopez,81.01715508832345,81.1528687229351,72.94174288658346,70.14023066668159,61.99560337618371,77.2535556181846,50.565017286946194,75.74795037485167,8,
201572,2024-25,Brook Lopez,81.16336526839997,81.80475719165509,72.6485640379543,79.08049167107254,71.99925072118883,75.78470561666963,52.04858661203505,79.4502870964667,8,
201572,2025-26,Brook Lopez,72.96106328594952,56.65110899074284,65.7066300197014,76.28463628377877,85.7197950452084,79.27144343833127,49.33911558362077,73.79557141754364,8,
201573,2013-14,Jerryd Bayless,76.48482304927204,35.867000218738,56.77995999495898,70.53101668583506,71.01050048417231,43.0,60.222743309878865,88.68991465879326,8,
201573,2014-15,Jerryd Bayless,80.25254165552708,52.09890627569459,60.817465860842276,43.88975310851897,65.24279613045634,46.46422976526644,63.2296338537676,89.71043099274398,8,
201573,2015-16,Jerryd Bayless,70.85097826529339,41.38443427790986,64.65398707422514,35.0,60.58805183311388,49.0,57.16959987567946,87.32569736505144,8,
201573,2016-17,Jerryd Bayless,70.89614689552553,27.107528668604992,48.56152090123514,27.992949287167274,34.00944333106585,29.00047877730507,57.05227964073748,84.26119206247854,8,
201573,2017-18,Jerryd Bayless,74.9672148515633,41.19847756584785,54.60849971748186,44.754973817983334,56.53940204240869,49.0,46.238189416468686,78.05799700835132,8,
201573,2018-19,Jerryd Bayless,70.8454809574249,35.71709616324743,63.518991713984825,44.754973817983334,62.21138642758975,71.27892961397431,41.68694781806251,91.23509327456593,8,
201574,2013-14,Jason Thompson,68.43124010409088,85.60187387468743,54.73688848210955,91.03552542243284,74.77568122428399,88.52858228744742,62.78490230598235,84.28369520872258,8,
201574,2014-15,Jason Thompson,69.04986596307093,81.67234719011073,56.150971481531315,79.35954467272222,71.79318511728808,81.19439050951314,62.421052752309606,83.67968907476383,8,
201574,2015-16,Jason Thompson,58.64428452721941,29.25870859224897,41.39317063192787,33.1115162391415,32.277831684131,48.50123921695858,63.712179835988024,71.56447719363571,8,
201575,2013-14,Brandon Rush,52.40168515499346,26.622505654539466,34.82583645628979,26.0,41.6090304289942,28.15744052772206,27.212586052613315,59.99415625048017,8,
201575,2014-15,Brandon Rush,51.54567125461024,26.597665135461234,34.559288555374664,26.0,33.315873581404986,28.15744052772206,28.28320912329047,56.75426898497847,8,
201575,2015-16,Brandon Rush,66.5572741250526,44.789703530008154,54.24661108513858,44.858841102778655,61.61396809696595,63.934427720646724,34.221206251258884,75.4668396974871,8,
201575,2016-17,Brandon Rush,62.29232629284729,50.429076978847796,56.7735051309529,44.754973817983334,51.75411236981509,64.62248353601109,33.494452183525866,74.43771557637179,8,
201576,2013-14,Anthony Randolph,70.22838230784454,63.956978308408814,57.63468048450356,72.37572788760995,53.590588416393075,68.55453190982051,68.36551735680784,76.36336568424089,8,
201577,2013-14,Robin Lopez,68.8259097687535,91.3571520747246,64.88755702903046,94.64507950534197,63.76381833390877,82.57736085193837,70.54312404337738,83.64789927823969,8,
201577,2014-15,Robin Lopez,69.04986596307093,83.91787444332672,66.73766587413415,93.85611565092739,51.513569750332984,81.38794125956926,66.0207259856948,80.44170671819082,8,
201577,2015-16,Robin Lopez,81.47546762983944,85.79612163806704,70.47399393912426,96.97036279614575,80.3649140092188,89.1881904137491,59.8854705045951,81.98699106539102,8,
201577,2016-17,Robin Lopez,74.95053950616253,80.04476079714995,66.49418924606437,92.0310820410725,67.7397425033576,81.88889161238974,49.297424984470396,78.65379378101309,8,
201577,2017-18,Robin Lopez,80.33227244679917,82.16005634245711,75.21728611487755,94.25138117226815,72.54311026951578,88.08446810420074,48.89723590521319,79.52837928755585,8,
201577,2018-19,Robin Lopez,82.56058906175325,82.63442197993618,73.18317218565974,99.3641630350404,83.72711875858366,90.05243727185092,65.56238892193431,77.75625529462714,8,
201577,2019-20,Robin Lopez,73.54000722097597,67.87039966781427,62.01932442039702,93.0991194241682,72.2601524844976,84.31930241454378,52.833342920352635,73.93580433250283,8,
201577,2020-21,Robin Lopez,76.649096920922,81.3284179879478,75.41865260394792,100.0,83.79430929295108,91.51239828778334,70.60174263143324,74.86005721139479,8,
201577,2021-22,Robin Lopez,80.7356425010941,72.25103430854747,70.72242276322551,92.17935058017216,72.17465903052866,81.12889044561615,68.15536514338471,78.62124634008727,8,
201577,2022-23,Robin Lopez,65.1993127799054,28.37804558919866,44.62529901947493,62.70806583731343,32.44310920433323,46.68565030677443,42.12702521152396,58.536376398212475,8,
201577,2023-24,Robin Lopez,35.05428336748054,27.711029175493856,34.20578385188831,50.75620123797647,41.027906381737594,42.72714399403477,28.594945988155633,56.21131500314671,8,
201578,2013-14,Marreese Speights,73.54687129551408,61.42892820471204,54.831614231355395,74.35734557788318,44.015300638168725,80.99940639067171,62.790807022411045,62.9190527106905,8,
201578,2014-15,Marreese Speights,70.00442611352712,79.85370959381521,65.77133349787003,73.64883972695608,81.92764178789076,75.5403161132206,74.48824236669472,81.47375586812119,8,
201578,2015-16,Marreese Speights,54.286346957791245,28.795910058340525,55.23348267786568,46.46679771891513,67.96587634361225,37.679032631905685,76.7924991039154,76.46494305165994,8,
201578,2016-17,Marreese Speights,74.8896508785706,69.41953695512649,64.15584606676586,61.028520095276036,67.48570778651946,79.28921127765837,76.26021741182454,81.65402680937254,8,
201578,2017-18,Marreese Speights,69.38928579512067,44.604253901312305,60.86529238549361,72.27375547978235,78.82173630947348,85.82053936602038,69.55037582160051,83.62790597175079,8,
201579,2013-14,Roy Hibbert,68.43124010409088,81.99898733705331,53.936482853054905,97.6652131315134,64.27304890096654,91.90550970762615,75.28247038884807,85.3882441665997,8,
201579,2014-15,Roy Hibbert,68.43124010409088,82.35328018005792,53.936482853054905,98.26963745307951,62.374766718244445,92.1150000024766,71.58252680580088,84.7287523600606,8,
201579,2015-16,Roy Hibbert,70.8565636261812,81.79999651247935,63.379366414063306,71.79493273659659,47.703370219912635,38.74195462969142,67.15082800455053,75.61422556613365,8,
201579,2016-17,Roy Hibbert,72.26485245154302,78.33781744931515,57.47356329305397,79.96036839479441,68.76410600597049,88.86645270122172,70.64869643683849,70.19501422497561,8,
201580,2013-14,JaVale McGee,50.68965735422702,60.58911295781615,49.499845202514,37.048377271794706,41.83123237113199,72.08959860700382,27.32001973075001,66.77960706843132,8,
201580,2014-15,JaVale McGee,50.59970035599488,74.57194567039295,37.19556704410063,54.427990341110146,42.23625117412185,73.7899805149531,48.935400629117474,60.307693727786784,8,
201580,2015-16,JaVale McGee,72.92042675426666,90.79790033890879,69.03752596510293,46.41076825389667,46.79681631946107,28.69966887450016,69.03126958403648,77.8245688929549,8,
201580,2016-17,JaVale McGee,66.9371079772814,89.6878480721289,69.68470097077903,51.89191600349608,32.66882729048351,45.56366415956654,68.5275935759241,61.810355265023546,8,
201580,2017-18,JaVale McGee,59.43377607709093,83.1584612537104,64.03492122721711,63.90246183777535,55.1553811994025,63.94484986760749,36.522380515157295,62.05282403122228,8,
201580,2018-19,JaVale McGee,80.80445296050836,96.34263168289802,91.8358835611018,85.60301283356716,66.48252458746053,67.07672536672322,67.58552080213863,78.37068772073016,8,
201580,2019-20,JaVale McGee,78.56936894951019,95.25274174476932,80.71009460447479,60.27744964306219,44.977305731831834,38.81631415633965,59.24545946586405,76.91358485413792,8,
201580,2020-21,JaVale McGee,75.71604576195396,85.51248804041721,76.7725289822727,69.41175661247267,54.86870844584081,27.93511957991489,68.91899459645148,81.88364270287482,8,
201580,2021-22,JaVale McGee,79.05709591943811,95.1768700349928,84.27294414344009,79.77204895726791,67.1821146738643,71.1477958477063,79.16681618361645,77.26979612466145,8,
201580,2022-23,JaVale McGee,65.72228144585412,68.2665238613643,59.5048939061158,52.38196328915168,30.161133282220778,40.90847314131083,53.46552254068988,60.74981507150527,8,
201580,2023-24,JaVale McGee,64.5455355646861,70.50145624389715,56.61813257611113,36.7334599938889,29.55363127630846,36.22659757698755,51.75995948468426,63.532509387102714,8,
